dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
organamnist,deit_tiny,S4,baseline,10,0.9464506693666329,0.9949806971201682,0.05505176594285782,0.25349724292755127,9.851143205084998,1.0772
organamnist,deit_tiny,S4,maxprob,10,0.9466194172572843,0.9947280563563652,0.051010972793505416,0.25318434834480286,9.851143205084998,1.0772
organamnist,deit_tiny,S4,entropy,10,0.9460006749915626,0.9946538522695267,0.048438775358686584,0.25283217430114746,9.851143205084998,1.0772
organamnist,deit_tiny,S4,variance,10,0.9460569242884463,0.994671332794579,0.04929226953970032,0.25360527634620667,9.851143205084998,1.0772
organamnist,deit_tiny,S4,variance_inv,10,0.9467881651479356,0.9950085400323453,0.06513098055774035,0.2606354057788849,9.851143205084998,1.0772
organamnist,deit_tiny,S4,mc_dropout,T=20,0.9476319046011925,0.9971113249245737,0.03458092350540817,0.22187337279319763,34.830995505681294,1.0772
organamnist,deit_tiny,S4,ts_only,1,0.9475756553043087,0.9970769621436446,0.03411689790594169,0.21610654890537262,1.7577586680167507,1.0772
organamnist,deit_tiny,S4,ts_entropy,10,0.945888176397795,0.9947875830614716,0.04852724460880113,0.24679060280323029,9.851143205084998,1.0772
organamnist,deit_tiny,S4,top3,10,0.9430194622567218,0.9956548713907416,0.08683997806044712,0.3625815510749817,9.851143205084998,1.0772
organamnist,deit_tiny,S4,top5,10,0.9452131848351896,0.9961070942613354,0.05785827982585276,0.2882029712200165,9.851143205084998,1.0772
organamnist,deit_tiny,S4,top7,10,0.945888176397795,0.9962421900792549,0.04942757585431155,0.25632616877555847,9.851143205084998,1.0772
