dataset,arch,n_views,accuracy,auc_roc,ece,nll,inf_ms
pathmnist,deit_tiny,1,0.9366295264623955,0.9953222528896841,0.03959278745737577,0.25027817487716675,8.796070097492615
pathmnist,deit_tiny,5,0.9398328690807799,0.9946930435749564,0.023937815705879835,0.21546269953250885,16.78333864902395
pathmnist,deit_tiny,10,0.9431754874651811,0.9953040561282521,0.010779620561759106,0.19086015224456787,25.2204071866308
pathmnist,deit_tiny,20,0.9431754874651811,0.9954334480144773,0.013075196286429952,0.18551005423069,32.55259426183826
pathmnist,deit_tiny,50,0.9434540389972145,0.9956341527080261,0.012465337649361337,0.17984673380851746,50.61359998607231
