dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
organamnist,deit_tiny,S4,baseline,10,0.9537068286646417,0.9963760861902572,0.05470475766525744,0.22296147048473358,,1.0633
organamnist,deit_tiny,S4,maxprob,10,0.9532005849926876,0.9961759492038744,0.05117035349303978,0.22176389396190643,,1.0633
organamnist,deit_tiny,S4,entropy,10,0.9530318371020362,0.9960447907929187,0.048050479998415836,0.2208888679742813,,1.0633
organamnist,deit_tiny,S4,variance,10,0.9530880863989201,0.9960618063291468,0.04943386517194385,0.2216222584247589,,1.0633
organamnist,deit_tiny,S4,variance_inv,10,0.9535380807739903,0.9963392374174355,0.06671888352325547,0.2312745302915573,,1.0633
organamnist,deit_tiny,S4,mc_dropout,T=20,0.9535943300708741,0.997877021765407,0.02996375916081698,0.2014220505952835,,1.0633
organamnist,deit_tiny,S4,ts_only,1,0.9537068286646417,0.997896579034181,0.029318125951825175,0.19771289825439453,,1.0633
organamnist,deit_tiny,S4,ts_entropy,10,0.9530318371020362,0.9961416782626574,0.04819646827387905,0.21729151904582977,,1.0633
organamnist,deit_tiny,S4,top3,10,0.9511756103048712,0.9969112900876896,0.08423648126710856,0.31410470604896545,,1.0633
organamnist,deit_tiny,S4,top5,10,0.9529755878051525,0.9971886984782107,0.057053938417510344,0.25559720396995544,,1.0633
organamnist,deit_tiny,S4,top7,10,0.9534255821802228,0.9972707433419903,0.04780258883881698,0.2273484319448471,,1.0633
