dataset,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
dermamnist,S2,baseline,10,0.8448877805486285,0.9625247982068733,0.06229940972423312,0.5568622350692749,,1.3936
dermamnist,S2,maxprob,10,0.8433915211970074,0.9625687742401678,0.0700850881543243,0.5646052360534668,,1.3936
dermamnist,S2,entropy,10,0.8433915211970074,0.9626603927725135,0.0736790081657971,0.5706721544265747,,1.3936
dermamnist,S2,variance,10,0.8438902743142145,0.9625639600988146,0.07489515204084782,0.572306752204895,,1.3936
dermamnist,S2,variance_inv,10,0.8453865336658354,0.9620666776045061,0.046965462994991686,0.5487654209136963,,1.3936
dermamnist,S2,mc_dropout,T=20,0.8389027431421446,0.9580447545435952,0.09793085721960093,0.7169777154922485,,1.3936
dermamnist,S2,ts_only,1,0.8413965087281795,0.9577178299030237,0.074291705089317,0.5864350199699402,,1.3936
dermamnist,S2,ts_entropy,10,0.8433915211970074,0.9630658165302101,0.05322291693485292,0.5026463270187378,,1.3936
