dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
pneumoniamnist,resnet18,S5,baseline,10,0.8477564102564102,0.9825115055884287,0.08844316521516213,0.4423580765724182,,1.0696
pneumoniamnist,resnet18,S5,maxprob,10,0.8477564102564102,0.9826101249178172,0.09315389146407449,0.45407387614250183,,1.0696
pneumoniamnist,resnet18,S5,entropy,10,0.8461538461538461,0.9830155599386369,0.09640115595016722,0.4618397653102875,,1.0696
pneumoniamnist,resnet18,S5,variance,10,0.844551282051282,0.9795857988165682,0.11244690637940019,0.5125930905342102,,1.0696
pneumoniamnist,resnet18,S5,variance_inv,10,0.8365384615384616,0.9807911461757616,0.06449198655975172,0.42073625326156616,,1.0696
pneumoniamnist,resnet18,S5,mc_dropout,T=20,0.8557692307692307,0.9778763971071663,0.11043136948958422,0.5613489151000977,,1.0696
pneumoniamnist,resnet18,S5,ts_only,1,0.8573717948717948,0.9778216085908393,0.10770436462301473,0.5374943614006042,,1.0696
pneumoniamnist,resnet18,S5,ts_entropy,10,0.8461538461538461,0.9833990795529257,0.09469119669535221,0.4473264515399933,,1.0696
pneumoniamnist,resnet18,S5,top3,10,0.842948717948718,0.9781448608371685,0.13258452446032798,0.7544134259223938,,1.0696
pneumoniamnist,resnet18,S5,top5,10,0.8477564102564102,0.9800295857988166,0.1249165836817179,0.6488313674926758,,1.0696
pneumoniamnist,resnet18,S5,top7,10,0.8461538461538461,0.9811089195704581,0.1113632046259367,0.5842249989509583,,1.0696
