dataset,strategy,n_views,accuracy,auc_roc,ece,nll
pathmnist,entropy,2,0.9522284122562674,0.9962835950541198,0.023213938895540305,0.19685044884681702
pathmnist,entropy,5,0.9484679665738162,0.9932265285771008,0.04232468832502126,0.23116756975650787
pathmnist,entropy,10,0.9511142061281337,0.9937047445160179,0.021082234009062714,0.20279929041862488
pathmnist,entropy,20,0.9508356545961003,0.9938302275398423,0.02064434801303575,0.19348624348640442
pathmnist,entropy,50,0.9494428969359332,0.9932317400330416,0.02239149769866701,0.1906718611717224
