dataset,arch,n_views,accuracy,auc_roc,ece,nll,inf_ms
bloodmnist,effb0,1,0.9821689564454837,0.9993027108201,0.010982570270807583,0.06790659576654434,0.38253890675282215
bloodmnist,effb0,5,0.983338205203157,0.9992988945325312,0.007218720340756596,0.06275678426027298,4.370262730195887
bloodmnist,effb0,10,0.9830458930137387,0.9993851441462018,0.006292241945910643,0.05750420317053795,9.285596024554362
bloodmnist,effb0,20,0.9839228295819936,0.9994442112642554,0.006480994593222454,0.056243542581796646,17.47568690441385
bloodmnist,effb0,50,0.9842151417714119,0.9995205942930083,0.009124019295107864,0.054384082555770874,42.10732230341991
