dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
bloodmnist,resnet18,S1,baseline,10,0.9827535808243204,0.999123311523237,0.009306235659787993,0.07070399075746536,12.51053148202279,1.1589
bloodmnist,resnet18,S1,maxprob,10,0.9827535808243204,0.999130034825498,0.00763028619652497,0.06907738000154495,12.51053148202279,1.1589
bloodmnist,resnet18,S1,entropy,10,0.9830458930137387,0.9991349149791566,0.006458944533520132,0.06783054769039154,12.51053148202279,1.1589
bloodmnist,resnet18,S1,variance,10,0.9824612686349021,0.9991343120164251,0.006105415847558653,0.06816049665212631,12.51053148202279,1.1589
bloodmnist,resnet18,S1,variance_inv,10,0.9821689564454837,0.999112069192778,0.01427672047672198,0.0760725736618042,12.51053148202279,1.1589
bloodmnist,resnet18,S1,mc_dropout,T=20,0.9809997076878105,0.9990746923924156,0.010617787710444599,0.07431139796972275,8.827761034784984,1.1589
bloodmnist,resnet18,S1,ts_only,1,0.9809997076878105,0.999059231724109,0.007898658696966071,0.06892915815114975,0.39629149371517897,1.1589
bloodmnist,resnet18,S1,ts_entropy,10,0.9827535808243204,0.9991504804317157,0.007065291625649856,0.06548424065113068,12.51053148202279,1.1589
bloodmnist,resnet18,S1,top3,10,0.9836305173925752,0.9990384267507775,0.012271683019561642,0.08533865958452225,12.51053148202279,1.1589
bloodmnist,resnet18,S1,top5,10,0.9836305173925752,0.9990756791980595,0.008823913253911303,0.07358451932668686,12.51053148202279,1.1589
bloodmnist,resnet18,S1,top7,10,0.9830458930137387,0.9990627437291137,0.010053833163087778,0.0702725276350975,12.51053148202279,1.1589
