dataset,strategy,n_views,accuracy,auc_roc,ece,nll
bloodmnist,entropy,2,0.9757380882782812,0.9989879803371499,0.00727546798733378,0.07665508985519409
bloodmnist,entropy,5,0.9757380882782812,0.9988676352696862,0.0025740209133853246,0.08240758627653122
bloodmnist,entropy,10,0.9777842736042093,0.9989678975609775,0.004989580352276388,0.07449202239513397
bloodmnist,entropy,20,0.9769073370359544,0.998975127092868,0.005051053927607519,0.07486264407634735
bloodmnist,entropy,50,0.977491961414791,0.9989965819856834,0.006309961643667865,0.07314472645521164
