dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
breastmnist,deit_tiny,S3,baseline,10,0.8525641025641025,0.9093567251461989,0.059064671397209195,0.36348432302474976,189.8495185897702,1.1399
breastmnist,deit_tiny,S3,maxprob,10,0.8525641025641025,0.9116541353383458,0.07305199710222395,0.36753204464912415,189.8495185897702,1.1399
breastmnist,deit_tiny,S3,entropy,10,0.8589743589743589,0.9114452798663325,0.0672090137616182,0.370928555727005,189.8495185897702,1.1399
breastmnist,deit_tiny,S3,variance,10,0.8525641025641025,0.9154135338345865,0.08137614757586745,0.38925808668136597,189.8495185897702,1.1399
breastmnist,deit_tiny,S3,variance_inv,10,0.8461538461538461,0.9012113617376775,0.046948466545496254,0.37123754620552063,189.8495185897702,1.1399
breastmnist,deit_tiny,S3,mc_dropout,T=20,0.8397435897435898,0.908939014202172,0.11031178251290931,0.4646890461444855,3642.3218993589753,1.1399
breastmnist,deit_tiny,S3,ts_only,1,0.8397435897435898,0.9087301587301586,0.10181022454530764,0.43285584449768066,182.708881410247,1.1399
breastmnist,deit_tiny,S3,ts_entropy,10,0.8525641025641025,0.9124895572263994,0.05602982793098843,0.35806676745414734,189.8495185897702,1.1399
breastmnist,deit_tiny,S3,top3,10,0.8589743589743589,0.9114452798663325,0.10922633187893108,0.5209410190582275,189.8495185897702,1.1399
breastmnist,deit_tiny,S3,top5,10,0.8589743589743589,0.91624895572264,0.08624816972475788,0.4575074017047882,189.8495185897702,1.1399
breastmnist,deit_tiny,S3,top7,10,0.8525641025641025,0.9202172096908939,0.08457442162892762,0.43954214453697205,189.8495185897702,1.1399
