dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
organamnist,effb0,S4,baseline,10,0.9628192147598155,0.9970112251504134,0.05631126756776183,0.18472208082675934,8.669981426482298,1.12
organamnist,effb0,S4,maxprob,10,0.9623692203847451,0.9969204930264205,0.05245356634217318,0.18199312686920166,8.669981426482298,1.12
organamnist,effb0,S4,entropy,10,0.9629879626504668,0.9969144116277572,0.04953920938445902,0.1800650656223297,8.669981426482298,1.12
organamnist,effb0,S4,variance,10,0.9628754640566993,0.9968986618925374,0.049913876091405324,0.180928036570549,8.669981426482298,1.12
organamnist,effb0,S4,variance_inv,10,0.9618067274159073,0.9970663472888251,0.06958270720514757,0.1966370791196823,8.669981426482298,1.12
organamnist,effb0,S4,mc_dropout,T=20,0.9604004949938125,0.9983128088320165,0.024914748823365127,0.16654731333255768,10.425939830127053,1.12
organamnist,effb0,S4,ts_only,1,0.960287996400045,0.9982936293300405,0.023387066108837912,0.15633241832256317,0.5146390876362721,1.12
organamnist,effb0,S4,ts_entropy,10,0.9629317133535831,0.997072076615169,0.049878791923436604,0.1762094348669052,8.669981426482298,1.12
organamnist,effb0,S4,top3,10,0.9607942400719991,0.9972157725828116,0.07685677417352696,0.26320165395736694,8.669981426482298,1.12
organamnist,effb0,S4,top5,10,0.9626504668691641,0.9975372080300591,0.05277353831432656,0.20934082567691803,8.669981426482298,1.12
organamnist,effb0,S4,top7,10,0.9625942175722804,0.9976385646656876,0.04310074582694282,0.18702542781829834,8.669981426482298,1.12
