dataset,strategy,n_views,accuracy,auc_roc,ece,nll
pneumoniamnist,maxprob,2,0.8221153846153846,0.9615165461319307,0.1269725822867491,0.6633601188659668
pneumoniamnist,maxprob,5,0.8381410256410257,0.964902476440938,0.1121152056715427,0.609916627407074
pneumoniamnist,maxprob,10,0.8381410256410257,0.9655161078238002,0.10720537440517014,0.6487874984741211
pneumoniamnist,maxprob,20,0.8317307692307693,0.9668200745123823,0.11433456780818792,0.6376042366027832
pneumoniamnist,maxprob,50,0.8349358974358975,0.9665296953758493,0.11074496901188141,0.6284516453742981
