dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
bloodmnist,effb0,S1,baseline,10,0.9842151417714119,0.9994100577120946,0.004970288266218445,0.05477994307875633,9.928195615317025,1.0976
bloodmnist,effb0,S1,maxprob,10,0.9847997661502484,0.999417393260138,0.00435370591013654,0.05331491306424141,9.928195615317025,1.0976
bloodmnist,effb0,S1,entropy,10,0.9842151417714119,0.9994254082515932,0.004238438602777581,0.05230877175927162,9.928195615317025,1.0976
bloodmnist,effb0,S1,variance,10,0.9839228295819936,0.999425042659465,0.003518454331955796,0.05256886035203934,9.928195615317025,1.0976
bloodmnist,effb0,S1,variance_inv,10,0.983338205203157,0.9993738687517666,0.0113149013253758,0.06016578525304794,9.928195615317025,1.0976
bloodmnist,effb0,S1,mc_dropout,T=20,0.9830458930137387,0.9993082650006028,0.010904530742230432,0.06915198266506195,9.99403487284435,1.0976
bloodmnist,effb0,S1,ts_only,1,0.9827535808243204,0.999309889908262,0.010425908955451603,0.06569371372461319,0.5594445191464784,1.0976
bloodmnist,effb0,S1,ts_entropy,10,0.9839228295819936,0.9994410285176738,0.002803693229571618,0.05146630480885506,9.928195615317025,1.0976
bloodmnist,effb0,S1,top3,10,0.9847997661502484,0.9994144436251113,0.009543658052052524,0.07382579147815704,9.928195615317025,1.0976
bloodmnist,effb0,S1,top5,10,0.9839228295819936,0.9994214581985598,0.008648257877909672,0.0642659142613411,9.928195615317025,1.0976
bloodmnist,effb0,S1,top7,10,0.9839228295819936,0.9993938558801795,0.007765912087958146,0.05957020819187164,9.928195615317025,1.0976
