dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
pneumoniamnist,deit_tiny,S5,baseline,10,0.8701923076923077,0.9760738549200089,0.06592513315188575,0.4485480487346649,54.42550737179539,1.067
pneumoniamnist,deit_tiny,S5,maxprob,10,0.8669871794871795,0.9762546570238878,0.0753147782614598,0.457110196352005,54.42550737179539,1.067
pneumoniamnist,deit_tiny,S5,entropy,10,0.8621794871794872,0.9763313609467456,0.08202328609350398,0.46412110328674316,54.42550737179539,1.067
pneumoniamnist,deit_tiny,S5,variance,10,0.8589743589743589,0.9769340346263423,0.10037815838288036,0.5058416724205017,54.42550737179539,1.067
pneumoniamnist,deit_tiny,S5,variance_inv,10,0.8685897435897436,0.9732577251808021,0.06635229203563467,0.444735586643219,54.42550737179539,1.067
pneumoniamnist,deit_tiny,S5,mc_dropout,T=20,0.8878205128205128,0.9755204909051063,0.08132937961281876,0.4673154652118683,922.1387041666626,1.067
pneumoniamnist,deit_tiny,S5,ts_only,1,0.8894230769230769,0.9767367959675651,0.07927561341187889,0.44742223620414734,45.42604823717948,1.067
pneumoniamnist,deit_tiny,S5,ts_entropy,10,0.8621794871794872,0.9763971071663379,0.07946172891519007,0.4486549198627472,54.42550737179539,1.067
pneumoniamnist,deit_tiny,S5,top3,10,0.8477564102564102,0.9740905106289721,0.12227829813193052,0.8078189492225647,54.42550737179539,1.067
pneumoniamnist,deit_tiny,S5,top5,10,0.8589743589743589,0.9766710497479728,0.11041848562084712,0.6252140998840332,54.42550737179539,1.067
pneumoniamnist,deit_tiny,S5,top7,10,0.8653846153846154,0.9775038351961429,0.09318531075349222,0.5501610040664673,54.42550737179539,1.067
