dataset,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
organamnist,S4,baseline,10,0.9479131510856115,0.9956788835746951,0.05481648395676786,0.2454875111579895,6.4982319060636575,1.073
organamnist,S4,maxprob,10,0.948025649679379,0.9955921381956571,0.05050251438554944,0.24447070062160492,6.4982319060636575,1.073
organamnist,S4,entropy,10,0.9479131510856115,0.9955714077088437,0.04618159516688639,0.24333390593528748,6.4982319060636575,1.073
organamnist,S4,variance,10,0.9478006524918439,0.9955678667091349,0.04760732393703844,0.24438078701496124,6.4982319060636575,1.073
organamnist,S4,variance_inv,10,0.9475756553043087,0.9957373762063423,0.07273695939020897,0.2550548017024994,6.4982319060636575,1.073
organamnist,S4,mc_dropout,T=20,0.9473506581167735,0.9977201768241712,0.035428805280313766,0.23725563287734985,8.03179491928228,1.073
organamnist,S4,ts_only,1,0.9474069074136573,0.9977218436281465,0.03434881932395615,0.22848281264305115,0.4055980630554639,1.073
organamnist,S4,ts_entropy,10,0.9479694003824952,0.9956875532069048,0.04627539545032757,0.23841017484664917,6.4982319060636575,1.073
