dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
pathmnist,resnet18,S1,baseline,10,0.9213091922005571,0.9886775223725708,0.024297403127038052,0.31007450819015503,,1.0899
pathmnist,resnet18,S1,maxprob,10,0.9210306406685237,0.9887148355100435,0.02038548465060655,0.3069213330745697,,1.0899
pathmnist,resnet18,S1,entropy,10,0.9210306406685237,0.988793080981469,0.01856517687149365,0.30558252334594727,,1.0899
pathmnist,resnet18,S1,variance,10,0.9211699164345404,0.9887569957373997,0.01865493013915247,0.3060520887374878,,1.0899
pathmnist,resnet18,S1,variance_inv,10,0.9225626740947075,0.9883854489332546,0.055204517765795616,0.3233141005039215,,1.0899
pathmnist,resnet18,S1,mc_dropout,T=20,0.9183844011142062,0.9910142366051171,0.050519525045970036,0.3600528836250305,,1.0899
pathmnist,resnet18,S1,ts_only,1,0.9182451253481894,0.9908887225547802,0.04933742338319346,0.3453029692173004,,1.0899
pathmnist,resnet18,S1,ts_entropy,10,0.920891364902507,0.9889564264998254,0.017841753488131565,0.2964353561401367,,1.0899
pathmnist,resnet18,S1,top3,10,0.9153203342618385,0.9912651294132453,0.043555490352981306,0.4229765236377716,,1.0899
pathmnist,resnet18,S1,top5,10,0.91991643454039,0.9911814272404705,0.03636945537122848,0.35569706559181213,,1.0899
pathmnist,resnet18,S1,top7,10,0.9213091922005571,0.9911579833878695,0.02810972855947808,0.32392969727516174,,1.0899
