dataset,strategy,n_views,accuracy,auc_roc,ece,nll
breastmnist,maxprob,2,0.8461538461538461,0.9126984126984128,0.041266019909809826,0.33760353922843933
breastmnist,maxprob,5,0.8782051282051282,0.9149958228905598,0.020638899925427587,0.3138704001903534
breastmnist,maxprob,10,0.8910256410256411,0.9158312447786132,0.03572634817698061,0.3081153631210327
breastmnist,maxprob,20,0.8717948717948718,0.9164578111946533,0.04921251115126489,0.3103446364402771
breastmnist,maxprob,50,0.8782051282051282,0.9193817878028404,0.03737850754688947,0.31066927313804626
