dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
organamnist,resnet18,S4,baseline,10,0.9538193272584092,0.9963857140726607,0.05748280282698626,0.23369456827640533,,1.1706
organamnist,resnet18,S4,maxprob,10,0.9546068174147823,0.9961775119005128,0.05485448873221428,0.23231245577335358,,1.1706
organamnist,resnet18,S4,entropy,10,0.9538193272584092,0.9961169017617124,0.04984245360876606,0.23140040040016174,,1.1706
organamnist,resnet18,S4,variance,10,0.9542130723365958,0.9961131425092922,0.05169864086898805,0.2322598248720169,,1.1706
organamnist,resnet18,S4,variance_inv,10,0.954156823039712,0.9964208303626688,0.06888650225793731,0.24418160319328308,,1.1706
organamnist,resnet18,S4,mc_dropout,T=20,0.9543255709303634,0.9983876627006669,0.02893054498396652,0.19300411641597748,,1.1706
organamnist,resnet18,S4,ts_only,1,0.9543818202272472,0.9984039582163743,0.025643630729629295,0.17452530562877655,,1.1706
organamnist,resnet18,S4,ts_entropy,10,0.9534255821802228,0.9964247189909795,0.04980650599318795,0.2211104780435562,,1.1706
organamnist,resnet18,S4,top3,10,0.9516818539768253,0.9970074725422099,0.07530548575825945,0.30389198660850525,,1.1706
organamnist,resnet18,S4,top5,10,0.9542130723365958,0.9973450407130211,0.0505580307226613,0.24797645211219788,,1.1706
organamnist,resnet18,S4,top7,10,0.9546068174147823,0.997413725754614,0.04136561785663976,0.22726044058799744,,1.1706
