dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
dermamnist,effb0,S2,baseline,10,0.8374064837905237,0.9584505029260606,0.04077826689306343,0.49976205825805664,9.754825536159991,1.2509
dermamnist,effb0,S2,maxprob,10,0.8364089775561098,0.9589231861695067,0.04873948855293065,0.504952073097229,9.754825536159991,1.2509
dermamnist,effb0,S2,entropy,10,0.8354114713216958,0.9594298685881627,0.05595077356495466,0.5099836587905884,9.754825536159991,1.2509
dermamnist,effb0,S2,variance,10,0.8339152119700748,0.9594439657687005,0.05850845774510256,0.5114598274230957,9.754825536159991,1.2509
dermamnist,effb0,S2,variance_inv,10,0.8394014962593517,0.9569574771435698,0.031098870119251804,0.5003998279571533,9.754825536159991,1.2509
dermamnist,effb0,S2,mc_dropout,T=20,0.8244389027431421,0.9526700571363564,0.08431970826408212,0.6091538071632385,10.643765436408895,1.2509
dermamnist,effb0,S2,ts_only,1,0.8254364089775561,0.9527030749563666,0.06088633424326074,0.5505793690681458,0.609787780548711,1.2509
dermamnist,effb0,S2,ts_entropy,10,0.8339152119700748,0.9603385109712602,0.03573982841950697,0.48402172327041626,9.754825536159991,1.2509
dermamnist,effb0,S2,top3,10,0.8334164588528679,0.9532205304437266,0.10546915276984023,0.6965615749359131,9.754825536159991,1.2509
dermamnist,effb0,S2,top5,10,0.8349127182044888,0.9554067921969809,0.0886308869964761,0.6249324083328247,9.754825536159991,1.2509
dermamnist,effb0,S2,top7,10,0.8364089775561098,0.9578989551778463,0.07271411300002789,0.5704306364059448,9.754825536159991,1.2509
