dataset,strategy,n_views,accuracy,auc_roc,ece,nll
organamnist,variance,2,0.755315558555518,0.9745286748928893,0.07531179209597161,0.5712159276008606
organamnist,variance,5,0.959219259759253,0.9953036514234544,0.10070313008024157,0.26406267285346985
organamnist,variance,10,0.9628754640566993,0.9968986618925374,0.049913876091405324,0.180928036570549
organamnist,variance,20,0.962706716166048,0.9969756139036804,0.05060325210080237,0.17980752885341644
organamnist,variance,50,0.9625942175722804,0.9970238889009156,0.05050937290272919,0.17888693511486053
