dataset,arch,n_views,accuracy,auc_roc,ece,nll,inf_ms
pneumoniamnist,effb0,1,0.8910256410256411,0.9654941924172693,0.08057378461727725,0.47893190383911133,0.4146251602547543
pneumoniamnist,effb0,5,0.8926282051282052,0.9771422309883848,0.03598972180714971,0.28428855538368225,4.419712980769384
pneumoniamnist,effb0,10,0.8814102564102564,0.9806925268463731,0.04959068858088593,0.3187868297100067,8.934007852563134
pneumoniamnist,effb0,20,0.8766025641025641,0.9801446416831032,0.05389183387160298,0.3219375014305115,16.526811378205306
pneumoniamnist,effb0,50,0.8830128205128205,0.9804952881875959,0.04745201126505165,0.31600290536880493,40.2127532051293
