dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
breastmnist,effb0,S3,baseline,10,0.8717948717948718,0.9095655806182122,0.05856071450771429,0.3366071879863739,9.105022435896432,1.0842
breastmnist,effb0,S3,maxprob,10,0.8782051282051282,0.9097744360902256,0.06407004250929904,0.331255167722702,9.105022435896432,1.0842
breastmnist,effb0,S3,entropy,10,0.8782051282051282,0.9104010025062657,0.05420193878503946,0.32898786664009094,9.105022435896432,1.0842
breastmnist,effb0,S3,variance,10,0.8653846153846154,0.9035087719298246,0.027913600206375143,0.3289383053779602,9.105022435896432,1.0842
breastmnist,effb0,S3,variance_inv,10,0.7948717948717948,0.883876357560568,0.09490726085809562,0.4338369071483612,9.105022435896432,1.0842
breastmnist,effb0,S3,mc_dropout,T=20,0.8397435897435898,0.9012113617376775,0.04781359548752124,0.344973623752594,12.267787820513686,1.0842
breastmnist,effb0,S3,ts_only,1,0.8333333333333334,0.900375939849624,0.04976050517497918,0.3441334366798401,0.5421891025627281,1.0842
breastmnist,effb0,S3,ts_entropy,10,0.8782051282051282,0.9104010025062657,0.06186158993305301,0.3328550159931183,9.105022435896432,1.0842
breastmnist,effb0,S3,top3,10,0.8525641025641025,0.9076858813700919,0.07235617209703496,0.3493068516254425,9.105022435896432,1.0842
breastmnist,effb0,S3,top5,10,0.8717948717948718,0.9076858813700919,0.04226726675644897,0.32756179571151733,9.105022435896432,1.0842
breastmnist,effb0,S3,top7,10,0.8717948717948718,0.9093567251461989,0.02402266325094763,0.3237331211566925,9.105022435896432,1.0842
