dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
organamnist,effb0,S4,baseline,10,0.9553943075711554,0.9975818874921852,0.06126160061537769,0.1919042468070984,8.619695966925434,1.1979
organamnist,effb0,S4,maxprob,10,0.9557880526493419,0.9974900041470203,0.05823794808768894,0.19068871438503265,8.619695966925434,1.1979
organamnist,effb0,S4,entropy,10,0.9559568005399932,0.9973658627027073,0.05587732163601025,0.189764603972435,8.619695966925434,1.1979
organamnist,effb0,S4,variance,10,0.9557318033524581,0.9973651176433754,0.05706327036148866,0.19057072699069977,8.619695966925434,1.1979
organamnist,effb0,S4,variance_inv,10,0.9553943075711554,0.9976406640201984,0.06730155376571814,0.20119430124759674,8.619695966925434,1.1979
organamnist,effb0,S4,mc_dropout,T=20,0.9557880526493419,0.9987595167681319,0.03124854867819638,0.1927919238805771,11.44450401057484,1.1979
organamnist,effb0,S4,ts_only,1,0.9555630554618068,0.9987571114041454,0.029263366130691432,0.17088888585567474,0.5247803689953828,1.1979
organamnist,effb0,S4,ts_entropy,10,0.9557880526493419,0.9975541058614269,0.055464420680093704,0.1840105503797531,8.619695966925434,1.1979
organamnist,effb0,S4,top3,10,0.955225559680504,0.9975366474610605,0.07645713574224627,0.3018551766872406,8.619695966925434,1.1979
organamnist,effb0,S4,top5,10,0.9564630442119474,0.9978542717567975,0.05181527350151116,0.2333580106496811,8.619695966925434,1.1979
organamnist,effb0,S4,top7,10,0.9560692991337608,0.997989448476946,0.04809823958795164,0.19910414516925812,8.619695966925434,1.1979
