dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
pathmnist,deit_tiny,S1,baseline,10,0.9431754874651811,0.9953040561282521,0.010779620561759106,0.19086015224456787,,1.1128
pathmnist,deit_tiny,S1,maxprob,10,0.9427576601671309,0.9953056103804977,0.007063707808930201,0.1897042691707611,,1.1128
pathmnist,deit_tiny,S1,entropy,10,0.9434540389972145,0.9953448253341806,0.008056212069264393,0.18903376162052155,,1.1128
pathmnist,deit_tiny,S1,variance,10,0.9434540389972145,0.9953168009185794,0.008129735170632705,0.1897144317626953,,1.1128
pathmnist,deit_tiny,S1,variance_inv,10,0.9417827298050139,0.9951540015069421,0.02293078417482483,0.1996551752090454,,1.1128
pathmnist,deit_tiny,S1,mc_dropout,T=20,0.9370473537604457,0.9952805993992335,0.03758187355437319,0.24357542395591736,,1.1128
pathmnist,deit_tiny,S1,ts_only,1,0.9366295264623955,0.9953302278346988,0.036097658896678625,0.23214128613471985,,1.1128
pathmnist,deit_tiny,S1,ts_entropy,10,0.9435933147632312,0.9954458119112987,0.006038178607281901,0.18411476910114288,,1.1128
pathmnist,deit_tiny,S1,top3,10,0.943732590529248,0.9959232574623731,0.032934759615357585,0.26330840587615967,,1.1128
pathmnist,deit_tiny,S1,top5,10,0.9447075208913649,0.9957670199869963,0.028547527265415915,0.23404869437217712,,1.1128
pathmnist,deit_tiny,S1,top7,10,0.942200557103064,0.9956897606551602,0.02417931687034939,0.21750590205192566,,1.1128
