dataset,arch,n_views,accuracy,auc_roc,ece,nll,inf_ms
pathmnist,effb0,1,0.9481894150417828,0.9954948087678505,0.03167468789228153,0.24081268906593323,0.2885472005572686
pathmnist,effb0,5,0.9494428969359332,0.9931616229639322,0.05897763084651366,0.2437707781791687,4.009803732590634
pathmnist,effb0,10,0.9513927576601672,0.9936302665802201,0.03383065019228333,0.21038733422756195,9.630382660166575
pathmnist,effb0,20,0.9513927576601672,0.9937019461981588,0.0333978386559526,0.2017381191253662,24.080329261838177
pathmnist,effb0,50,0.9504178272980501,0.9930477882077285,0.035260584116148096,0.19952994585037231,44.221778621169996
