dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
pathmnist,effb0,S1,baseline,10,0.9513927576601672,0.9936302665802201,0.03383065019228333,0.21038733422756195,9.079405097493064,1.1734
pathmnist,effb0,S1,maxprob,10,0.9508356545961003,0.9936552875060278,0.026279724872876012,0.20600561797618866,9.079405097493064,1.1734
pathmnist,effb0,S1,entropy,10,0.9511142061281337,0.9937047445160179,0.021082234009062714,0.20279929041862488,9.079405097493064,1.1734
pathmnist,effb0,S1,variance,10,0.9511142061281337,0.9936670297918498,0.02167226177404188,0.20389685034751892,9.079405097493064,1.1734
pathmnist,effb0,S1,variance_inv,10,0.9508356545961003,0.9934797901471099,0.058387091830580315,0.22783395648002625,9.079405097493064,1.1734
pathmnist,effb0,S1,mc_dropout,T=20,0.948050139275766,0.995522194884241,0.029763146267793916,0.2334958165884018,11.267110696378767,1.1734
pathmnist,effb0,S1,ts_only,1,0.9481894150417828,0.9955026803943317,0.0271071618687476,0.21421562135219574,0.5203340807799418,1.1734
pathmnist,effb0,S1,ts_entropy,10,0.9511142061281337,0.9939155345444232,0.022179348899627457,0.19382481276988983,9.079405097493064,1.1734
pathmnist,effb0,S1,top3,10,0.9430362116991643,0.9949837952558757,0.024627844553471986,0.2928118407726288,9.079405097493064,1.1734
pathmnist,effb0,S1,top5,10,0.949025069637883,0.9952532941822017,0.021185031848697574,0.23620860278606415,9.079405097493064,1.1734
pathmnist,effb0,S1,top7,10,0.9512534818941504,0.995056339672455,0.01655933060851935,0.21527814865112305,9.079405097493064,1.1734
