dataset,arch,n_views,accuracy,auc_roc,ece,nll,inf_ms
dermamnist,deit_tiny,1,0.8139650872817955,0.9445078954828272,0.12828049068141759,0.8095738291740417,19.33712129675791
dermamnist,deit_tiny,5,0.8144638403990025,0.95252949596099,0.09068959561963927,0.6551856398582458,21.91212129676244
dermamnist,deit_tiny,10,0.8164588528678304,0.9523773638151799,0.09505888708214513,0.6508476138114929,26.62223456359232
dermamnist,deit_tiny,20,0.8169576059850374,0.95190462028276,0.09346930833528765,0.6474146842956543,34.2810181546097
dermamnist,deit_tiny,50,0.8179551122194514,0.9519828647615911,0.09142564318126573,0.6409655809402466,59.11839835411356
