dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
dermamnist,effb0,S2,baseline,10,0.8394014962593517,0.9626474408408937,0.040630304486377,0.49460703134536743,9.15756857855382,1.249
dermamnist,effb0,S2,maxprob,10,0.8384039900249377,0.9630389281608815,0.05256089258966901,0.4986547827720642,9.15756857855382,1.249
dermamnist,effb0,S2,entropy,10,0.8423940149625935,0.9633443117922041,0.05378623861921697,0.5026587247848511,9.15756857855382,1.249
dermamnist,effb0,S2,variance,10,0.8423940149625935,0.9632643998030935,0.05689463952830307,0.5042099952697754,9.15756857855382,1.249
dermamnist,effb0,S2,variance_inv,10,0.8408977556109726,0.9613850899461818,0.02530379445475534,0.4954902231693268,9.15756857855382,1.249
dermamnist,effb0,S2,mc_dropout,T=20,0.8329177057356608,0.9516772622314884,0.08051671000787444,0.6142389178276062,10.54969416458847,1.249
dermamnist,effb0,S2,ts_only,1,0.8329177057356608,0.9516798101760735,0.06112278625554875,0.5510861277580261,0.5183911720698071,1.249
dermamnist,effb0,S2,ts_entropy,10,0.8408977556109726,0.9635868871633356,0.03685060538853198,0.47452372312545776,9.15756857855382,1.249
dermamnist,effb0,S2,top3,10,0.8389027431421446,0.957090517672141,0.10396275737339129,0.6881651878356934,9.15756857855382,1.249
dermamnist,effb0,S2,top5,10,0.8418952618453865,0.9577806391852768,0.08582232960144479,0.617228090763092,9.15756857855382,1.249
dermamnist,effb0,S2,top7,10,0.8413965087281795,0.959120163620464,0.07274404043271362,0.570647120475769,9.15756857855382,1.249
