dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
pathmnist,deit_tiny,S1,baseline,10,0.9403899721448468,0.9931128439713208,0.01001391264721546,0.20902666449546814,12.38280203342634,1.0418
pathmnist,deit_tiny,S1,maxprob,10,0.9408077994428969,0.9931984813619477,0.008017312841163016,0.2060459852218628,12.38280203342634,1.0418
pathmnist,deit_tiny,S1,entropy,10,0.9409470752089136,0.9932928843222021,0.008636820104626896,0.20440475642681122,12.38280203342634,1.0418
pathmnist,deit_tiny,S1,variance,10,0.9403899721448468,0.9932606341555837,0.008579650973709163,0.20476338267326355,12.38280203342634,1.0418
pathmnist,deit_tiny,S1,variance_inv,10,0.938857938718663,0.9928735322145705,0.026433092949284143,0.21995040774345398,12.38280203342634,1.0418
pathmnist,deit_tiny,S1,mc_dropout,T=20,0.9366295264623955,0.9935598281202501,0.029340855723304023,0.23919330537319183,84.69774217270155,1.0418
pathmnist,deit_tiny,S1,ts_only,1,0.9364902506963788,0.9936423854585212,0.0297703735343593,0.2373679280281067,4.266650069638112,1.0418
pathmnist,deit_tiny,S1,ts_entropy,10,0.9408077994428969,0.9933442984375235,0.006456808181360257,0.2023371309041977,12.38280203342634,1.0418
pathmnist,deit_tiny,S1,top3,10,0.9373259052924791,0.9938108752675571,0.030942159791510788,0.2574007511138916,12.38280203342634,1.0418
pathmnist,deit_tiny,S1,top5,10,0.9405292479108636,0.9938671807448335,0.024369846300992495,0.23098479211330414,12.38280203342634,1.0418
pathmnist,deit_tiny,S1,top7,10,0.9409470752089136,0.993842992325798,0.020619327469124402,0.21996696293354034,12.38280203342634,1.0418
