dataset,arch,student,strategy,n_views,accuracy,auc_roc,ece,nll,inf_ms,temperature
pathmnist,effb0,S1,baseline,10,0.9536211699164345,0.9950525643144361,0.03449513898918556,0.1895420104265213,10.012287980501553,1.1581
pathmnist,effb0,S1,maxprob,10,0.9534818941504178,0.9950993385790343,0.026427936338116506,0.1843259632587433,10.012287980501553,1.1581
pathmnist,effb0,S1,entropy,10,0.9530640668523677,0.9951606686304021,0.022044043130861342,0.1810450404882431,10.012287980501553,1.1581
pathmnist,effb0,S1,variance,10,0.9530640668523677,0.9951428202526517,0.022069105588958148,0.1818847358226776,10.012287980501553,1.1581
pathmnist,effb0,S1,variance_inv,10,0.9525069637883008,0.994865267664087,0.05651578078030876,0.20799271762371063,10.012287980501553,1.1581
pathmnist,effb0,S1,mc_dropout,T=20,0.9477715877437326,0.9964931911413909,0.029012445283633434,0.20689059793949127,10.263565668523482,1.1581
pathmnist,effb0,S1,ts_only,1,0.9476323119777159,0.9964720618143387,0.026094848942789857,0.1925140619277954,0.5156219777157968,1.1581
pathmnist,effb0,S1,ts_entropy,10,0.9532033426183844,0.9953588644362161,0.023780624896370964,0.17572176456451416,10.012287980501553,1.1581
pathmnist,effb0,S1,top3,10,0.95,0.9963615275689772,0.021977068546090592,0.23738530278205872,10.012287980501553,1.1581
pathmnist,effb0,S1,top5,10,0.9526462395543176,0.9965146955144734,0.018608624137377672,0.20285849273204803,10.012287980501553,1.1581
pathmnist,effb0,S1,top7,10,0.952924791086351,0.996410961983783,0.01918634946631856,0.1845017671585083,10.012287980501553,1.1581
